,filename,dir_path,SBU_count,BTB_count,plane_count,ellipse_a,ellipse_b,Zr,FA,L,Ratio,Step,Index,SC,KC,plane_area_0,plane_area_1,plane_area_2,plane_area_3,plane_area_4,plane_area_5,plane_area_6,plane_area_7,plane_area_8,plane_area_9,plane_area_10,plane_area_11,plane_area_12
assembly_7386.742122435321.mol2,assembly_7386.742122435321.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_6.012061879229849_FA_5527.308354606209_L_32.33764239003473_Ratio_0.6_Step_1e15.0_Index_3_SC_1.314036643522636_KC_1.539429411934415_2025-08-18_22_52_29,107.0,269.0,6,71.84829168383064,66.53857606828139,6.012061879229849,5527.308354606209,32.33764239003473,0.6,1e15.0,3.0,1.314036643522636,1.539429411934415,14837.026317242733,12301.016880081526,8444.064721946159,10152.57806553724,10400.26673161503,6745.110471073134,,,,,,,
assembly_8362.125817489265.mol2,assembly_8362.125817489265.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_Index_1_SC_0.5494244724104449_KC_1.000618852294717_2025-08-18_22_52_34,116.0,237.0,2,120.80877580918687,96.75002923574186,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1e15.0,1.0,0.5494244724104449,1.000618852294717,40850.93968230259,7143.004215498256,,,,,,,,,,,
assembly_11719.294832898417.mol2,assembly_11719.294832898417.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_23.51473516375187_FA_14486.64624330687_L_28.22501429085254_Ratio_0.6_Step_1e15.0_Index_1_SC_1.449714838985524_KC_1.72260712693314_2025-08-18_22_52_29,124.0,258.0,3,97.92432619022563,85.34819023558468,23.51473516375187,14486.64624330687,28.22501429085254,0.6,1e15.0,1.0,1.449714838985524,1.72260712693314,29338.586060402467,14675.96949815846,11966.125525266127,,,,,,,,,,
assembly_30529.81086549918.mol2,assembly_30529.81086549918.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.53713225647785_FA_18486.20625641218_L_14.4297900827477_Ratio_0.6_Step_1e15.0_Index_0_SC_1.819578876270197_KC_1.76540575252276_2025-08-18_22_52_35,46.0,92.0,1,82.24611951131342,64.88535337621578,13.53713225647785,18486.20625641218,14.4297900827477,0.6,1e15.0,0.0,1.819578876270197,1.76540575252276,18157.43221916953,,,,,,,,,,,,
assembly_889.4922908858479.mol2,assembly_889.4922908858479.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_20.96479499188878_FA_1762.775325444341_L_10.74149111543077_Ratio_0.6_Step_1e15.0_Index_1_SC_0.5570191434396956_KC_0.8927706030191717_2025-08-18_22_52_29,238.0,514.0,2,159.8274516233561,129.97325255988866,20.96479499188878,1762.775325444341,10.74149111543077,0.6,1e15.0,1.0,0.5570191434396956,0.8927706030191717,66362.27793765032,7690.479062974053,,,,,,,,,,,
assembly_2899.9518489986667.mol2,assembly_2899.9518489986667.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_Index_0_SC_1.770992064363919_KC_1.131166541867404_2025-08-18_22_52_30,79.0,156.0,1,113.91089828962303,86.75961443335606,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1e15.0,0.0,1.770992064363919,1.131166541867404,31109.336960211913,,,,,,,,,,,,
assembly_9547.329067810302.mol2,assembly_9547.329067810302.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_Index_1_SC_1.136195879630367_KC_0.4496024927297274_2025-08-18_22_52_30,36.0,69.0,1,69.58430135485055,54.07683257513273,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1e15.0,1.0,1.136195879630367,0.4496024927297274,14107.92932648779,,,,,,,,,,,,
assembly_1164.0631220627713.mol2,assembly_1164.0631220627713.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.37264965392409_FA_7061.186729241121_L_21.17285487779732_Ratio_0.6_Step_1e15.0_Index_2_SC_0.6230308901982557_KC_1.613546572204811_2025-08-18_22_52_36,172.0,375.0,5,113.87102868435939,85.3435962719276,22.37264965392409,7061.186729241121,21.17285487779732,0.6,1e15.0,2.0,0.6230308901982557,1.613546572204811,29598.461234237777,14964.37178421087,16403.328023915077,16995.80784591927,13286.782963538428,,,,,,,,
assembly_29519.093938171507.mol2,assembly_29519.093938171507.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_17.3855224813026_FA_12826.11948455204_L_8.627121337026537_Ratio_0.6_Step_1e15.0_Index_3_SC_1.380348609456862_KC_1.499552718349476_2025-08-18_22_52_36,30.0,56.0,1,64.31827031236553,55.64939201472105,17.3855224813026,12826.11948455204,8.627121337026537,0.6,1e15.0,3.0,1.380348609456862,1.499552718349476,11841.567786372525,,,,,,,,,,,,
assembly_29963.3127111794.mol2,assembly_29963.3127111794.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_37.80126429471234_FA_19363.18229886624_L_8.29676600153348_Ratio_0.6_Step_1e15.0_Index_2_SC_0.9462261896499998_KC_0.9234756926318602_2025-08-18_22_52_31,8.0,14.0,1,35.48196063056095,26.51292000693833,37.80126429471234,19363.18229886624,8.29676600153348,0.6,1e15.0,2.0,0.9462261896499998,0.9234756926318602,3040.828180205469,,,,,,,,,,,,
assembly_250.6886291175165.mol2,assembly_250.6886291175165.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_Index_2_SC_0.9318871641148884_KC_1.033566256088247_2025-08-18_22_52_35,297.0,589.0,5,148.69202146426534,114.39769710955932,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1e15.0,2.0,0.9318871641148884,1.033566256088247,56944.11162923636,21918.641253118443,36127.45678816534,27363.431551278463,15001.712635670467,,,,,,,,
assembly_25333.72936198725.mol2,assembly_25333.72936198725.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.05578107169681_FA_5792.872938937854_L_17.79301888173767_Ratio_0.6_Step_1e15.0_Index_1_SC_1.174414013992555_KC_0.5524735509499024_2025-08-18_22_52_39,96.0,190.0,1,107.74049263115934,97.69254091337685,44.05578107169681,5792.872938937854,17.79301888173767,0.6,1e15.0,1.0,1.174414013992555,0.5524735509499024,38449.31870902657,,,,,,,,,,,,
assembly_68486.17938444883.mol2,assembly_68486.17938444883.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_24.97416909353897_FA_20435.87662528702_L_14.87865542296026_Ratio_0.6_Step_1e15.0_Index_2_SC_0.7972895773518738_KC_1.097203636932564_2025-08-18_22_52_39,19.0,37.0,1,48.149328121181476,40.50971852471425,24.97416909353897,20435.87662528702,14.87865542296026,0.6,1e15.0,2.0,0.7972895773518738,1.097203636932564,7494.272546998865,,,,,,,,,,,,
assembly_66142.01753783427.mol2,assembly_66142.01753783427.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_29.42594047399653_FA_17482.98604309043_L_15.31698520062219_Ratio_0.6_Step_1e15.0_Index_2_SC_1.100291518933744_KC_0.5842532682474884_2025-08-18_22_52_31,16.0,28.0,1,41.97430381747767,40.2776075222388,29.42594047399653,17482.98604309043,15.31698520062219,0.6,1e15.0,2.0,1.100291518933744,0.5842532682474884,6055.0331848778005,,,,,,,,,,,,
assembly_3555.5374311055107.mol2,assembly_3555.5374311055107.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_24.51233111468616_FA_15531.13854122019_L_24.15709014750087_Ratio_0.6_Step_1e15.0_Index_1_SC_1.670814223909167_KC_1.112922556340123_2025-08-18_22_52_28,35.0,73.0,1,80.8449875316959,51.637286547583564,24.51233111468616,15531.13854122019,24.15709014750087,0.6,1e15.0,1.0,1.670814223909167,1.112922556340123,13885.147780622725,,,,,,,,,,,,
assembly_10541.578933681783.mol2,assembly_10541.578933681783.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_36.67161550626071_FA_19948.4443039_L_30.22195105253973_Ratio_0.6_Step_1e15.0_Index_3_SC_0.4319133433865823_KC_1.670414097544129_2025-08-18_22_52_35,95.0,199.0,1,112.8265159551028,96.79059733492379,36.67161550626071,19948.4443039,30.22195105253973,0.6,1e15.0,3.0,0.4319133433865823,1.670414097544129,37819.3412687248,,,,,,,,,,,,
assembly_1366.0729963722217.mol2,assembly_1366.0729963722217.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_12.10135121288822_FA_2468.315741712479_L_13.38819657514628_Ratio_0.6_Step_1e15.0_Index_3_SC_0.6584036653562392_KC_0.4945356653290651_2025-08-18_22_52_37,88.0,191.0,3,89.54785273309268,58.57987696683742,12.10135121288822,2468.315741712479,13.38819657514628,0.6,1e15.0,3.0,0.6584036653562392,0.4945356653290651,19380.554800625894,10633.534827664944,5898.936425836475,,,,,,,,,,
assembly_1164.1605550385787.mol2,assembly_1164.1605550385787.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_6.012061879229849_FA_5527.308354606209_L_32.33764239003473_Ratio_0.6_Step_1e15.0_Index_2_SC_1.314036643522636_KC_1.539429411934415_2025-08-18_22_52_29,98.0,219.0,1,117.4412534923155,75.22435572333437,6.012061879229849,5527.308354606209,32.33764239003473,0.6,1e15.0,2.0,1.314036643522636,1.539429411934415,32007.93118929201,,,,,,,,,,,,
assembly_1357.0837259532814.mol2,assembly_1357.0837259532814.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_Index_3_SC_1.136195879630367_KC_0.4496024927297274_2025-08-18_22_52_30,33.0,65.0,1,72.84499482451754,53.12953532778095,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1e15.0,3.0,1.136195879630367,0.4496024927297274,13092.72745724798,,,,,,,,,,,,
assembly_12595.33184241607.mol2,assembly_12595.33184241607.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_30.49671371062003_FA_8277.045379514015_L_20.96236254701305_Ratio_0.6_Step_1e15.0_Index_2_SC_0.5210100940324883_KC_0.6889849819887754_2025-08-18_22_52_37,55.0,109.0,2,92.61222150959262,70.89699624371146,30.49671371062003,8277.045379514015,20.96236254701305,0.6,1e15.0,2.0,0.5210100940324883,0.6889849819887754,20955.111139725122,1738.211149314177,,,,,,,,,,,
assembly_7905.834748790098.mol2,assembly_7905.834748790098.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_43.15942583627969_FA_4005.74599526846_L_26.39806239806473_Ratio_0.6_Step_1e15.0_Index_1_SC_0.404179765479908_KC_0.6276409236188392_2025-08-18_22_52_28,185.0,379.0,2,146.0370691678389,113.95890838651755,43.15942583627969,4005.74599526846,26.39806239806473,0.6,1e15.0,1.0,0.404179765479908,0.6276409236188392,60520.95706830863,4164.480246554636,,,,,,,,,,,
assembly_22394.110323340014.mol2,assembly_22394.110323340014.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.53713225647785_FA_18486.20625641218_L_14.4297900827477_Ratio_0.6_Step_1e15.0_Index_1_SC_1.819578876270197_KC_1.76540575252276_2025-08-18_22_52_35,35.0,67.0,1,69.10707234677949,54.44645032837939,13.53713225647785,18486.20625641218,14.4297900827477,0.6,1e15.0,1.0,1.819578876270197,1.76540575252276,13714.5402785476,,,,,,,,,,,,
assembly_3159.6211341545527.mol2,assembly_3159.6211341545527.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_23.26753413261419_FA_8777.89656971143_L_34.17363927455779_Ratio_0.6_Step_1e15.0_Index_1_SC_1.023959076719992_KC_1.939433265798308_2025-08-18_22_52_32,145.0,353.0,4,124.6667187495999,99.56935711802358,23.26753413261419,8777.89656971143,34.17363927455779,0.6,1e15.0,1.0,1.023959076719992,1.939433265798308,34211.92489501822,29622.123338505706,20421.58157322124,12892.344059109348,,,,,,,,,
assembly_1303.1600270599401.mol2,assembly_1303.1600270599401.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_21.91831610911252_FA_11480.05668979993_L_7.109261344066518_Ratio_0.6_Step_1e15.0_Index_0_SC_1.292060132494786_KC_1.361656214628048_2025-08-18_22_52_37,26.0,47.0,2,53.140880491307975,50.151197031258846,21.91831610911252,11480.05668979993,7.109261344066518,0.6,1e15.0,0.0,1.292060132494786,1.361656214628048,9429.98356580941,324.2950355282044,,,,,,,,,,,
assembly_7764.795299119019.mol2,assembly_7764.795299119019.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_10.10355502870852_FA_6203.093399609073_L_27.36769650557797_Ratio_0.6_Step_1e15.0_Index_2_SC_1.990564543975175_KC_1.351206484088368_2025-08-18_22_52_36,94.0,206.0,3,94.35004898024867,60.958815009564496,10.10355502870852,6203.093399609073,27.36769650557797,0.6,1e15.0,2.0,1.990564543975175,1.351206484088368,20787.72732536811,10735.379230243962,9616.62000157464,,,,,,,,,,
assembly_12153.77050879053.mol2,assembly_12153.77050879053.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_16.99890367335692_FA_13408.11150414791_L_8.03143603984554_Ratio_0.6_Step_1e15.0_Index_1_SC_1.068765870663505_KC_1.238744602140422_2025-08-18_22_52_35,11.0,20.0,1,41.92513208569821,29.220213807462226,16.99890367335692,13408.11150414791,8.03143603984554,0.6,1e15.0,1.0,1.068765870663505,1.238744602140422,4319.078604228132,,,,,,,,,,,,
assembly_628.9702838689778.mol2,assembly_628.9702838689778.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.37264965392409_FA_7061.186729241121_L_21.17285487779732_Ratio_0.6_Step_1e15.0_Index_3_SC_0.6230308901982557_KC_1.613546572204811_2025-08-18_22_52_36,137.0,283.0,1,136.08867123094927,116.6790968996683,22.37264965392409,7061.186729241121,21.17285487779732,0.6,1e15.0,3.0,0.6230308901982557,1.613546572204811,50737.92188565293,,,,,,,,,,,,
assembly_911.8282509421136.mol2,assembly_911.8282509421136.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_3.542526123450499_FA_181.2321435014894_L_14.19306696246201_Ratio_0.6_Step_1e15.0_Index_0_SC_1.920870229693565_KC_0.9125914079788948_2025-08-18_22_52_40,145.0,453.0,6,94.01524592165391,72.1584643204333,3.542526123450499,181.2321435014894,14.19306696246201,0.6,1e15.0,0.0,1.920870229693565,0.9125914079788948,16321.726318779985,14571.937908900816,14934.235902589819,16854.675622227653,15812.153338530732,12258.000409361606,,,,,,,
assembly_2236.0414041644153.mol2,assembly_2236.0414041644153.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_38.52123933525627_FA_10253.58804517384_L_30.5723644055854_Ratio_0.6_Step_1e15.0_Index_0_SC_0.9587030867037871_KC_1.178754773101855_2025-08-18_22_52_29,109.0,230.0,2,126.60440675770616,94.73381089302357,38.52123933525627,10253.58804517384,30.5723644055854,0.6,1e15.0,0.0,0.9587030867037871,1.178754773101855,41325.343066963025,2759.934141116775,,,,,,,,,,,
assembly_2408.0798869963496.mol2,assembly_2408.0798869963496.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_31.50547554871926_FA_4184.764989567818_L_27.63563586417829_Ratio_0.6_Step_1e15.0_Index_0_SC_1.010058426015347_KC_0.4371569571079115_2025-08-18_22_52_33,103.0,201.0,1,123.04244850070363,90.75185376322545,31.50547554871926,4184.764989567818,27.63563586417829,0.6,1e15.0,0.0,1.010058426015347,0.4371569571079115,40294.67238218486,,,,,,,,,,,,
assembly_7307.040817742114.mol2,assembly_7307.040817742114.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_6.012061879229849_FA_5527.308354606209_L_32.33764239003473_Ratio_0.6_Step_1e15.0_Index_0_SC_1.314036643522636_KC_1.539429411934415_2025-08-18_22_52_29,83.0,177.0,2,93.40487723063711,75.97949695212156,6.012061879229849,5527.308354606209,32.33764239003473,0.6,1e15.0,0.0,1.314036643522636,1.539429411934415,24445.99390073178,9114.108446473278,,,,,,,,,,,
assembly_511.4320832383071.mol2,assembly_511.4320832383071.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_3.542526123450499_FA_181.2321435014894_L_14.19306696246201_Ratio_0.6_Step_1e15.0_Index_2_SC_1.920870229693565_KC_0.9125914079788948_2025-08-18_22_52_40,239.0,764.0,10,93.53976801689534,79.81424684509241,3.542526123450499,181.2321435014894,14.19306696246201,0.6,1e15.0,2.0,1.920870229693565,0.9125914079788948,22028.57274055308,23437.259959777075,21963.029147725854,21321.98653420712,21368.182533809166,20878.391157698137,17183.863685221808,19602.199056684538,20514.234271379682,19635.021056152837,,,
assembly_87326.55930001294.mol2,assembly_87326.55930001294.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_10.91411687275989_FA_12045.66103263011_L_18.00183916231908_Ratio_0.6_Step_1e15.0_Index_3_SC_1.251321649552846_KC_0.9782414859929512_2025-08-18_22_52_35,21.0,42.0,1,60.380331068204114,43.01408383763283,10.91411687275989,12045.66103263011,18.00183916231908,0.6,1e15.0,3.0,1.251321649552846,0.9782414859929512,8464.51182799361,,,,,,,,,,,,
assembly_16508.86434846237.mol2,assembly_16508.86434846237.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_10.10355502870852_FA_6203.093399609073_L_27.36769650557797_Ratio_0.6_Step_1e15.0_Index_0_SC_1.990564543975175_KC_1.351206484088368_2025-08-18_22_52_36,88.0,206.0,5,78.87054915528583,55.8319128638201,10.10355502870852,6203.093399609073,27.36769650557797,0.6,1e15.0,0.0,1.990564543975175,1.351206484088368,15603.059943145738,9794.458180691081,10958.979969680753,7813.9322906887655,5623.487199499695,,,,,,,,
assembly_38759.893334319604.mol2,assembly_38759.893334319604.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_29.74890237337141_FA_17031.81295147251_L_23.50554927724205_Ratio_0.6_Step_1e15.0_Index_0_SC_0.7631050204401421_KC_0.7967983761594585_2025-08-18_22_52_30,35.0,68.0,1,72.37871071951479,58.58396461064697,29.74890237337141,17031.81295147251,23.50554927724205,0.6,1e15.0,0.0,0.7631050204401421,0.7967983761594585,13728.456964962043,,,,,,,,,,,,
assembly_3081.0703266479004.mol2,assembly_3081.0703266479004.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_24.97416909353897_FA_20435.87662528702_L_14.87865542296026_Ratio_0.6_Step_1e15.0_Index_3_SC_0.7972895773518738_KC_1.097203636932564_2025-08-18_22_52_39,20.0,39.0,1,64.73904725749813,36.29462928124734,24.97416909353897,20435.87662528702,14.87865542296026,0.6,1e15.0,3.0,0.7972895773518738,1.097203636932564,7962.614633176354,,,,,,,,,,,,
assembly_67983.2510529712.mol2,assembly_67983.2510529712.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_4.008534484831364_FA_17934.45700981551_L_33.57157846933712_Ratio_0.6_Step_1e15.0_Index_3_SC_1.515251032601613_KC_1.678979496129587_2025-08-18_22_52_31,13.0,26.0,1,46.71209959924466,36.18726975383264,4.008534484831364,17934.45700981551,33.57157846933712,0.6,1e15.0,3.0,1.515251032601613,1.678979496129587,5157.803511268193,,,,,,,,,,,,
assembly_42109.57224774797.mol2,assembly_42109.57224774797.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_34.53079037218308_FA_17753.47955504885_L_18.51550432622032_Ratio_0.6_Step_1e15.0_Index_1_SC_1.530470383318816_KC_0.5092478180348478_2025-08-18_22_52_36,11.0,20.0,1,41.462053998411996,29.627280690043527,34.53079037218308,17753.47955504885,18.51550432622032,0.6,1e15.0,1.0,1.530470383318816,0.5092478180348478,4329.0871898223295,,,,,,,,,,,,
assembly_694778.9779181393.mol2,assembly_694778.9779181393.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_41.50378859724987_FA_16335.58481910139_L_26.99378262744269_Ratio_0.6_Step_1e15.0_Index_0_SC_0.362175557914637_KC_1.991393453844837_2025-08-18_22_52_32,1.0,1.0,0,,,41.50378859724987,16335.58481910139,26.99378262744269,0.6,1e15.0,0.0,0.362175557914637,1.991393453844837,,,,,,,,,,,,,
assembly_846.875774058609.mol2,assembly_846.875774058609.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_5.105651161087343_FA_516.9128052630062_L_6.621355055664632_Ratio_0.6_Step_1e15.0_Index_3_SC_1.705931167706811_KC_0.9692903161923302_2025-08-18_22_52_38,148.0,326.0,3,107.30838869863624,87.10615545977174,5.105651161087343,516.9128052630062,6.621355055664632,0.6,1e15.0,3.0,1.705931167706811,0.9692903161923302,28913.66633500228,20395.32683169168,6586.972779645578,,,,,,,,,,
assembly_1030.7618886999628.mol2,assembly_1030.7618886999628.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_20.96479499188878_FA_1762.775325444341_L_10.74149111543077_Ratio_0.6_Step_1e15.0_Index_2_SC_0.5570191434396956_KC_0.8927706030191717_2025-08-18_22_52_29,202.0,431.0,2,147.63448656051634,104.87761321739035,20.96479499188878,1762.775325444341,10.74149111543077,0.6,1e15.0,2.0,0.5570191434396956,0.8927706030191717,54485.732788060166,23087.412703295868,,,,,,,,,,,
assembly_2649.443530182865.mol2,assembly_2649.443530182865.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.74849783101604_FA_9233.808364280261_L_23.25648703392383_Ratio_0.6_Step_1e15.0_Index_3_SC_1.424531639376294_KC_1.968902976786355_2025-08-18_22_52_33,133.0,310.0,4,112.45608435142057,72.66362149313832,22.74849783101604,9233.808364280261,23.25648703392383,0.6,1e15.0,3.0,1.424531639376294,1.968902976786355,28608.00372905019,12424.247706721762,10404.473937716597,7106.605246464511,,,,,,,,,
assembly_1163.3876253062342.mol2,assembly_1163.3876253062342.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_16.19194713952574_FA_3627.969458577109_L_15.89177991900289_Ratio_0.6_Step_1e15.0_Index_1_SC_1.808407189979406_KC_1.056518328871903_2025-08-18_22_52_40,135.0,307.0,5,102.43534063960831,95.426285480633,16.19194713952574,3627.969458577109,15.89177991900289,0.6,1e15.0,1.0,1.808407189979406,1.056518328871903,32555.927334818763,14371.805327699505,19969.36535445132,10230.481101878928,2030.296055597417,,,,,,,,
assembly_3965.025241141442.mol2,assembly_3965.025241141442.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_14.37591601968112_FA_10642.25324562019_L_9.705542504181505_Ratio_0.6_Step_1e15.0_Index_0_SC_1.372884712169299_KC_1.709596414863621_2025-08-18_22_52_28,54.0,109.0,1,90.75266246368999,64.54989541799824,14.37591601968112,10642.25324562019,9.705542504181505,0.6,1e15.0,0.0,1.372884712169299,1.709596414863621,19620.6033490794,,,,,,,,,,,,
assembly_13038.637572018428.mol2,assembly_13038.637572018428.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_30.31159338774847_FA_10084.74537441479_L_11.00857297015944_Ratio_0.6_Step_1e15.0_Index_1_SC_0.5804724551120796_KC_1.420970760353751_2025-08-18_22_52_39,95.0,189.0,2,104.55904873025915,92.04924084210856,30.31159338774847,10084.74537441479,11.00857297015944,0.6,1e15.0,1.0,0.5804724551120796,1.420970760353751,35907.05508822187,2919.203358986918,,,,,,,,,,,
assembly_502.73082906051286.mol2,assembly_502.73082906051286.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_Index_1_SC_1.770992064363919_KC_1.131166541867404_2025-08-18_22_52_30,77.0,153.0,1,110.20058461018755,78.27083378160954,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1e15.0,1.0,1.770992064363919,1.131166541867404,28014.13820267545,,,,,,,,,,,,
assembly_2094.691695216134.mol2,assembly_2094.691695216134.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_17.3855224813026_FA_12826.11948455204_L_8.627121337026537_Ratio_0.6_Step_1e15.0_Index_0_SC_1.380348609456862_KC_1.499552718349476_2025-08-18_22_52_36,44.0,85.0,1,82.89216825775242,50.88846480498379,17.3855224813026,12826.11948455204,8.627121337026537,0.6,1e15.0,0.0,1.380348609456862,1.499552718349476,16917.779906497322,,,,,,,,,,,,
assembly_112877.13429786828.mol2,assembly_112877.13429786828.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_Index_1_SC_1.070549429941863_KC_1.214416995065637_2025-08-18_22_52_30,28.0,55.0,1,67.25729318454572,45.96689985247107,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1e15.0,1.0,1.070549429941863,1.214416995065637,11014.25851569821,,,,,,,,,,,,
assembly_694.6328178448385.mol2,assembly_694.6328178448385.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_9.206431533886395_FA_2205.141792923408_L_30.97842790131119_Ratio_0.6_Step_1e15.0_Index_0_SC_1.045236000115982_KC_1.269999018130625_2025-08-18_22_52_39,193.0,506.0,7,110.97580296016542,69.03562366849566,9.206431533886395,2205.141792923408,30.97842790131119,0.6,1e15.0,0.0,1.045236000115982,1.269999018130625,21214.609010013388,17992.454244538618,20045.004616474132,20253.501671824666,14534.387159403988,12787.284678072589,17010.990260088252,,,,,,
assembly_356043.35276723915.mol2,assembly_356043.35276723915.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_1.969305995373278_FA_20923.740561019_L_16.75172297475205_Ratio_0.6_Step_1e15.0_Index_0_SC_1.786447557683061_KC_1.895072851875978_2025-08-18_22_52_28,5.0,8.0,1,25.70621887188835,18.401475000694372,1.969305995373278,20923.740561019,16.75172297475205,0.6,1e15.0,0.0,1.786447557683061,1.895072851875978,1717.260836511031,,,,,,,,,,,,
assembly_305286.69526602165.mol2,assembly_305286.69526602165.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_4.208928141392883_FA_18360.94040820335_L_4.910277515233725_Ratio_0.6_Step_1e15.0_Index_2_SC_0.8396347888291222_KC_1.960284567156785_2025-08-18_22_52_36,4.0,6.0,1,23.90281598158972,16.649373518847764,4.208928141392883,18360.94040820335,4.910277515233725,0.6,1e15.0,2.0,0.8396347888291222,1.960284567156785,1279.434395852523,,,,,,,,,,,,
assembly_6889.940056951963.mol2,assembly_6889.940056951963.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_36.52879592935935_FA_12983.99201962458_L_12.58639263385852_Ratio_0.6_Step_1e15.0_Index_2_SC_1.691278074663378_KC_1.47795170917326_2025-08-18_22_52_38,84.0,163.0,1,91.31342940111446,88.31241694353614,36.52879592935935,12983.99201962458,12.58639263385852,0.6,1e15.0,2.0,1.691278074663378,1.47795170917326,31434.76937505997,,,,,,,,,,,,
